Timestamp,Section,Inverter,Power_AC,Temp_Corr,Theo_Power,G_M0,G_M10,G_M11,TA_239594,TM_239595,TM_239876,TM_239877,E_W_D,E_W_S
"2021-01-01 00:15:00",13,13,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",14,14,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",15,15,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",16,16,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",17,17,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",18,18,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",19,19,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",20,20,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",21,21,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",22,22,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",23,23,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",24,24,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",25,25,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",26,26,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",27,27,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",28,28,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",29,29,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",30,30,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",31,31,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",32,32,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",33,33,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",34,34,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",35,35,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",36,36,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",37,37,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",38,38,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",39,39,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",40,40,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",41,41,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",42,42,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",43,43,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",44,44,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",45,45,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",46,46,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",47,47,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",48,48,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",49,49,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",50,50,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",51,51,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",52,52,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
"2021-01-01 00:15:00",53,53,0,1,0,0,0,0,0.68866666666667,-2.32,-0.16466666666667,-0.094,136.206,
